9398,7508806.945,4697885.459,0,9398
9399,7508801.616,4697919.769,0,9399
9428,7508721.735,4697903.214,0,9428
9429,7508675.005,4697892.467,0,9429
9430,7508607.714,4697876.101,0,9430
9431,7508559.583,4697861.604,0,9431
9432,7508558.183,4697861.164,0,9432
9433,7508544.263,4697856.785,0,9433
9437,7508681.564,4697859.307,0,9437
9438,7508677.724,4697875.687,0,9438
9439,7508631.004,4697865.26,0,9439
9440,7508582.323,4697851.313,0,9440
9441,7508558.253,4697843.454,0,9441
9442,7508551.382,4697841.355,0,9442
9450,7508560.022,4697824.415,0,9450
9451,7508597.353,4697838.952,0,9451
9452,7508634.933,4697848.21,0,9452
9500,7508558.872,4697826.425,0,9500
